商品代码,说明,市场价值,员工数量,部门,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),RSI(14)
000576,甘化科工,4543878189,278,加工制造业,SZSE,纸浆&纸,0.00434731,6.57518937,49.4319455,2.68643313,45.71196068
600690,海尔智家,245896914872.72357,99299,耐用消费品,SSE,电子/电器,0.72852678,18.39651603,17.56580586,3.65215995,45.72908066
601375,中原证券,17082835442.657007,2796,金融,SSE,投资银行/经纪商,1.85206667,68.00595238,2.5316573,1.58713621,45.74483643
600292,远达环保,5848318361,2233,公用事业,SSE,发电厂,0.34352886,139.59107807,0.82608089,1.15639691,45.7455789
600321,正源股份,3005994612,554,非能源矿业,SSE,林产品,1.0262671,,-32.53843788,1.59113355,45.75113823
002887,绿茵生态,3410352116,374,商业服务,SZSE,杂项商业服务,0.35439163,11.58252015,14.33784243,1.58792017,45.75945338
600121,郑州煤电,5994587070,13954,能源矿产,SSE,煤炭,2.52460719,,-36.89840217,3.28486807,45.76959588
300052,中青宝,2111090588,404,科技服务,SZSE,套装软件,0.13684431,,-17.17806607,3.07588432,45.77707625
002217,合力泰,10907456909,20798,加工制造业,SZSE,化学品：农业,1.24598139,,-29.57589774,1.25523013,45.8069127
002042,华孚时尚,7103484915,15906,加工制造业,SZSE,纺织品,1.31029228,,-4.71239421,1.27361387,45.81456377
603466,风语筑,6497408568,1532,科技服务,SSE,IT服务,0.04584455,9.9904,23.60426362,2.30718523,45.83176907
300417,南华仪器,1704485733,549,电子科技,SZSE,电子设备/仪器,0.00046202,26.97382199,11.99700651,3.29432828,45.8328058
002166,莱茵生物,4363457802,685,健康科技,SZSE,药品：其他,0.2917889,48.14126394,5.08249964,2.45290703,45.83611053
603637,镇海股份,1759524542,346,工业服务,SSE,工程建设,0,24.76812092,9.03940642,2.16355387,45.84358955
000718,苏宁环球,15519769525,777,金融,SZSE,房地产开发,0.32213068,14.43542049,12.21700024,1.79671374,45.84763436
603022,新通联,2281999969,1086,加工制造业,SSE,容器/包装,0.14592902,61.04986877,5.77626493,3.45677251,45.84763661
600507,方大特钢,15716876842,7468,制造业,SSE,汽车零件：OEM,0.21092049,6.41858809,29.26276072,1.70922341,45.85721455
000528,柳  工,11667831561,13152,制造业,SZSE,卡车/建筑/农业机械,1.19441991,7.40946559,14.10964431,1.02146872,45.88083483
600784,鲁银投资,2892025376,2796,金融,SSE,金融集团,1.28046403,14.34229137,12.34813575,1.71056671,45.89275461
002668,奥马电器,5604856280,10073,耐用消费品,SZSE,电子/电器,1.23969708,,-21.40866032,2.59304151,45.89804488
600202,哈空调,1437527618,501,制造业,SSE,工业机械,1.23771041,28.12971342,7.33597913,2.02765879,45.90538905
002127,南极电商,24094399862,873,零售行业,SZSE,互联网零售,0.01200531,19.92251427,23.5301039,4.12497403,45.94070466
688379,华光新材,2033680054,490,制造业,SSE,工业机械,0.29133044,27.54547602,10.47795632,2.30314618,45.94218194
300642,透景生命,5730082834,654,健康服务,SZSE,医疗/护理服务,0,37.05885622,13.32025803,4.7765043,45.962417
002566,益盛药业,2362994591,1744,健康科技,SZSE,药品:专业,0.20497493,27.63510924,4.34185384,1.19564064,45.96335237
000419,通程控股,2342841154,1773,零售行业,SZSE,百货公司,0.50852117,12.90995826,6.08453108,0.74248597,45.9742172
300110,华仁药业,5071693779,2532,加工制造业,SZSE,化学品：多元化,0.45734652,45.36940687,5.08754429,2.28207732,45.97742539
000430,张家界,2036233056,1074,消费者服务,SZSE,其他消费者服务,0.64693925,,-5.71758274,1.30648262,45.99003094
002365,永安药业,2710341847,951,加工制造业,SZSE,化学品：特种,0.06812718,23.33509514,6.3498186,1.48003379,45.99411819
002499,*ST科林,1024380014.0000002,30,制造业,SZSE,工业机械,5.4480684,79.49852507,30.28792139,16.42291286,46.00187527
605068,明新旭腾,5705419823,893,制造业,SSE,汽车零件：OEM,0.0977489,,19.01300994,3.33170854,46.00338553
003039,顺控发展,18562612928,1378,公用事业,SZSE,供水,0.36551103,,16.45922533,10.84124921,46.00339093
300612,宣亚国际,2554181717,327,通讯,SZSE,专业电信,0.23549242,,-6.60048931,9.07321912,46.00590505
600291,*ST西水,3432222114,37,非能源矿业,SSE,建筑材料,0.10532906,,-139.38253827,1.86156023,46.00840031
688258,卓易信息,3806959683,557,科技服务,SSE,IT服务,0.13201916,60.14986649,7.41001385,4.25572542,46.01427495
600551,时代出版,3525887301,2785,消费者服务,SSE,出版：书籍/杂志,0.07567091,12.52800276,5.92820483,0.7362674,46.01810491
002848,高斯贝尔,1536108374,1609,电子科技,SZSE,电信设备,0.31566787,,-73.43468318,4.34609326,46.01949958
000861,海印股份,4905154911,1126,金融,SZSE,房地产开发,1.2069654,204.08163265,0.55237395,1.18008721,46.03459631
600756,浪潮软件,4268380626.999999,1755,科技服务,SSE,IT服务,0.003214,,-3.71911984,1.9486217,46.03474476
603332,苏州龙杰,2060006185.0000005,1209,加工制造业,SSE,纺织品,0.05146171,43.36989033,3.50775944,1.54859381,46.04303426
002037,保利联合,2998895673,7854,加工制造业,SZSE,特种工业品,1.16062804,16.60853233,5.4189204,0.87205944,46.04347566
000100,TCL科技,107490140097,48471,电子科技,SZSE,电信设备,1.46870683,16.28207893,19.45725765,3.12691549,46.04817792
600718,东软集团,11647908948,17071,科技服务,SSE,IT服务,0.28338293,71.76560122,1.90615026,1.40139069,46.04828988
000910,大亚圣象,6962896626,6762,加工制造业,SZSE,容器/包装,0.09700059,9.17243894,14.0586763,1.22717939,46.05468354
002137,实益达,3239802127,857,电子科技,SZSE,电子生产设备,0.04144535,166.08187135,1.3552937,2.26003088,46.05888634
002317,众生药业,7066355036,1556,健康科技,SZSE,药品：其他,0.19470541,,-10.8412525,2.01923055,46.10002972
000623,吉林敖东,17508089572,4462,健康科技,SZSE,药品:专业,0.13381468,10.40021781,7.87505169,0.7492216,46.14396291
200581,苏威孚Ｂ,19507473148.457806,5389,制造业,SZSE,汽车零件：OEM,0.14363528,4.11646956,16.98339671,0.66899867,46.15239097
002212,天融信,21816579226,5357,制造业,SZSE,电子设备,0.00884877,46.31319605,5.25136875,2.24323458,46.15701298
688561,奇安信,63537300990,7796,配送服务,SSE,电子经销商,0.12947569,,-4.449269,6.5240702,46.16060231
300244,迪安诊断,21380992898,9300,健康服务,SZSE,医疗/护理服务,0.67089968,19.25710952,24.94291843,4.64234185,46.17399439
002968,新大正,6787738367,24629,金融,SZSE,房地产开发,0,44.67858663,18.30869266,7.95835419,46.18646028
002224,三 力 士,3545644815,888,加工制造业,SZSE,特种工业品,0.07853962,23.14390467,6.74835285,1.51430191,46.19228212
600071,凤凰光学,3120388178,3083,电子科技,SSE,电子设备/仪器,1.07664228,153.98843931,4.85699697,7.35346888,46.19871889
600844,丹化科技,3777055578.7736,1202,加工制造业,SSE,化学品：特种,0.17117395,,-21.41168275,3.24197554,46.20426395
300789,唐源电气,1975695304,418,运输,SZSE,铁路,0.02661861,17.16190412,8.90985413,1.49194847,46.2044372
605098,行动教育,3743935021,741,商业服务,SSE,杂项商业服务,0,,25.9238658,8.77418186,46.20684281
600388,龙净环保,9183254378,7684,制造业,SSE,工业机械,0.7550971,12.87128713,12.75316613,1.48018059,46.21342232
300578,会畅通讯,4841970699,740,科技服务,SZSE,IT服务,0.09914687,35.93829806,10.93466181,3.73830054,46.23504768
002925,盈趣科技,29781646085,5737,电子科技,SZSE,电子生产设备,0.16572014,27.00090536,23.69220565,6.29910307,46.26498242
002884,凌霄泵业,7122623133,1159,制造业,SZSE,工业机械,0,13.22275513,19.33800083,2.55123352,46.26624057
002523,天桥起重,3215774469,1560,制造业,SZSE,卡车/建筑/农业机械,0.29373649,46.70658683,3.33453899,1.54502357,46.27581001
002691,冀凯股份,1411000032,630,制造业,SZSE,卡车/建筑/农业机械,0.07948015,,-0.91165593,1.63622867,46.28700188
601599,浙文影业,3481627441,3013,加工制造业,SSE,纺织品,2.74539819,,-92.81762818,4.75865626,46.28771348
000027,深圳能源,38867877780,7384,公用事业,SZSE,发电厂,1.95118827,9.93914807,13.97088932,1.46967754,46.29446655
300157,恒泰艾普,2691787952,1368,科技服务,SZSE,套装软件,0.15604065,,-82.01756842,2.90561006,46.29863806
601886,江河集团,7840374447,8686,工业服务,SSE,工程建设,0.82940273,6.93059434,13.37975992,0.9140287,46.30181093
300426,唐德影视,2355999947,87,消费者服务,SZSE,电影/娱乐,-32.16494095,,-148.54454708,27.17726992,46.31423461
600777,新潮能源,10404758082,238,能源矿产,SSE,成品油,0.82915542,,-21.07612478,0.83720014,46.3225144
603816,顾家家居,44200088894,16250,耐用消费品,SSE,家居装修,0.1419534,46.39490345,14.0705381,6.50872202,46.32387871
300839,博汇股份,2196999950,311,加工制造业,SZSE,化学品：多元化,0.66335348,43.3350758,8.01273495,2.68602506,46.36046106
600403,ST大有,8320027545.999999,27678,能源矿产,SSE,煤炭,0.87780599,,-13.57891595,1.31288371,46.36614539
300599,雄塑科技,4075537208,1734,制造业,SZSE,杂项制造,0.04273328,15.39081386,13.2708266,2.00212092,46.40740816
002693,双成药业,1685080063,413,健康科技,SZSE,药品：其他,0.2924571,,-4.94336251,3.38509572,46.41723353
300115,长盈精密,21102056497,24298,电子科技,SZSE,电信设备,0.77281485,30.68181818,11.73790109,3.17564979,46.417439
300266,兴源环境,5199703234,1533,制造业,SZSE,工业机械,2.23482465,,-23.70304522,2.69746064,46.41905704
603970,中农立华,3863042003,885,加工制造业,SSE,化学品：农业,1.53590195,28.043872,13.28325768,3.78280006,46.4237223
002891,中宠股份,9973361660,3003,非耐用消费品,SZSE,食品：特色/糖果,0.15938919,41.56253548,11.60632834,3.88850655,46.42767819
600333,长春燃气,2831992532,2532,公用事业,SSE,燃气经销商,1.02978868,58.81612091,2.32595122,1.33892605,46.4491666
300324,旋极信息,6342669983,3564,科技服务,SZSE,IT服务,0.10809488,,-27.21803029,1.66140339,46.45490898
002873,新天药业,1923011231,1054,健康科技,SZSE,药品:专业,0.64523368,21.96028059,12.27712344,2.37860628,46.45869465
000151,中成股份,2476301192,327,配送服务,SZSE,批发分销商,0.64108958,,-37.84753566,3.41677189,46.45956476
002706,良信股份,20698399694,2975,制造业,SZSE,电子设备,0.34352073,53.37438799,20.38728296,10.41155633,46.4715539
605378,野马电池,4649565530,884,制造业,SSE,电子设备,0.06573076,,21.72207415,7.92843865,46.48634291
002998,优彩资源,3201968509,973,加工制造业,SZSE,纺织品,0.0045862,18.93027698,12.07211071,2.30535349,46.49362268
605008,长鸿高科,11524305295,236,加工制造业,SSE,化学品：特种,0.27644357,,21.87119833,4.70715131,46.50200854
000698,沈阳化工,5007233120,2672,加工制造业,SZSE,化学品：特种,1.04380145,6.02819154,20.59751718,1.21209928,46.51266294
002649,博彦科技,5077936230,20535,科技服务,SZSE,IT服务,0.17946847,13.71789353,12.89912911,1.67046715,46.52433435
603666,亿嘉和,12229672142,656,制造业,SSE,工业机械,0.04167502,31.07868852,25.33122885,7.3408489,46.54621713
605116,奥锐特,5758359862,939,健康科技,SSE,药品:专业,0.00277235,,13.31015296,4.10196732,46.54694485
600236,桂冠电力,39333061628,3673,公用事业,SSE,发电厂,1.31474514,16.91729323,15.14235167,2.5502187,46.55255258
002382,蓝帆医疗,20436112318,6177,健康科技,SZSE,医学专业,0.28429169,6.58198614,31.20694677,2.05038225,46.55975649
603038,华立股份,2156184163,944,消费者服务,SSE,其他消费者服务,0.25948093,35.22396742,5.88566554,2.06055759,46.5604559
002300,太阳电缆,3769268385,1937,制造业,SZSE,电子设备,0.88386849,18.24494949,13.40688004,2.36971682,46.60025812
600319,*ST亚星,1584281691,797,加工制造业,SSE,化学品：特种,25.00743892,,-56.66821385,41.04356307,46.62181196
300659,中孚信息,8082756523,1677,科技服务,SZSE,套装软件,0.0313572,31.82521934,24.90289467,5.40172008,46.6256674
600143,金发科技,51420972665,10258,加工制造业,SSE,化学品：多元化,0.90390511,9.77031415,39.66722158,3.42988351,46.62826002
600420,国药现代,9735598475,12946,健康科技,SSE,药品：其他,0.51788468,15.50337729,9.43910596,1.2175176,46.6335441
600101,明星电力,2271522079,1699,公用事业,SSE,发电厂,0.04553382,28.32338578,3.21208653,0.90819884,46.66493011
300454,深信服,99027162862,7553,科技服务,SZSE,IT服务,0.06681234,111.33790341,16.91618715,15.80916695,46.67043724
002931,锋龙股份,2341312579,854,制造业,SZSE,汽车零件：OEM,0.36034888,24.82315113,15.01215599,3.84376649,46.67601399
600359,新农开发,2884237108,541,加工制造业,SSE,农副产品,1.2848467,57.95026375,10.44278913,5.93941641,46.69303344
002644,佛慈制药,3921845772,1333,健康科技,SZSE,药品：其他,0.06391419,32.27953411,7.83693602,2.4904442,46.70549935
600613,神奇制药,2595834572.8467,1301,健康科技,SSE,药品:专业,0.14355877,,-13.36175569,1.19367003,46.7132569
002833,弘亚数控,9996630953,1531,制造业,SZSE,工业机械,0.07970817,25.12116844,24.29682845,5.88567208,46.72249788
601989,中国重工,92348238822,33141,制造业,SSE,卡车/建筑/农业机械,0.22221232,,-0.44343336,1.09990098,46.73000744
300015,爱尔眼科,303249637455,22808,健康服务,SZSE,医院/护理管理,0.47213691,140.58223439,25.09953924,30.64057789,46.73856518
002692,ST远程,2003627302,1150,制造业,SZSE,电子设备,1.08833073,,-9.10369552,2.041093,46.74061102
601857,中国石油,793053988631.0118,432003,能源矿产,SSE,成品油,0.39362899,13.25581395,5.12973449,0.68665599,46.74326146
600615,*ST丰华,1278539593,161,非能源矿业,SSE,其他金属/矿物,0.00326962,,-0.23201548,1.99661882,46.74849311
600644,乐山电力,2896595477,3072,公用事业,SSE,发电厂,0.4841905,29.20065253,6.28228009,1.81913034,46.75068219
600598,北大荒,27180726087,34412,加工制造业,SSE,农副产品,0.00061701,28.27338129,13.76460778,4.01502826,46.75550798
600271,航天信息,22771952199,20200,科技服务,SSE,套装软件,0.19005386,13.07071565,14.29774776,1.87686772,46.76407529
000007,*ST全新,1465475167,76,消费者服务,SZSE,酒店/度假村/游轮,0.05505256,,-81.20727178,21.92487506,46.77034295
600133,东湖高新,4296674051,2594,电子科技,SSE,电子设备/仪器,1.4820351,5.79098951,15.58742441,0.83220746,46.7785856
600315,上海家化,32770885632.999996,5501,非耐用消费品,SSE,家庭/个人护理,0.18041912,69.08023204,7.36330982,5.1041642,46.78093858
300653,正海生物,7080000000,328,健康科技,SZSE,医学专业,0.02311168,54.58056932,22.01405947,12.0608908,46.80267219
600730,中国高科,2551953570,453,运输,SSE,其他运输,0.00107216,198.64864865,0.68539686,1.35672687,46.80660072
600775,南京熊猫,5282702014.523926,3247,耐用消费品,SSE,电子/电器,0.06546982,58.1010453,3.0383874,1.73683443,46.80802983
601827,三峰环境,14382755771,2802,工业服务,SSE,环境服务,0.84715143,12.68623691,17.52972922,1.85908563,46.81005137
688013,天臣医疗,2248000031,190,健康科技,SSE,医学专业,0,73.31645316,12.19664913,4.97281761,46.82093656
300910,瑞丰新材,13343999863,633,加工制造业,SZSE,化学品：多元化,0.06100342,,12.38111288,6.36128471,46.82228091
002086,*ST东洋,1293358487,1032,加工制造业,SZSE,农副产品,0.50000189,,-22.41207516,0.89836339,46.85267603
600967,内蒙一机,17076604126.999998,7194,制造业,SSE,卡车/建筑/农业机械,0.51443421,24.46415373,7.12594552,1.724108,46.86941651
300427,红相股份,5043127014,1295,电子科技,SZSE,电子设备/仪器,0.80175237,26.8892443,7.47892587,2.03287361,46.8748938
300521,爱司凯,2511360077,214,制造业,SZSE,工业机械,0,,-1.60121028,4.7677884,46.88542321
002458,益生股份,10008532454,4551,加工制造业,SZSE,农副产品,0.49688908,61.55245603,4.85491544,3.20924262,46.88745895
300086,康芝药业,2564999914,1348,健康科技,SZSE,药品:专业,0.39722985,,-0.61309388,1.73116608,46.90013872
601800,中国交建,92783572101.87083,133294,工业服务,SSE,工程建设,1.77396739,6.53232087,8.03051726,0.51376091,46.90837157
000536,华映科技,7274666999,3255,电子科技,SZSE,电子元器件,0.96996952,6.75496689,20.91276455,1.2862158,46.92476589
600323,瀚蓝环境,18369770879,7507,公用事业,SSE,供水,1.22562474,15.17111291,15.80994514,2.28463603,46.93576301
603177,德创环保,2462379915,719,制造业,SSE,工业机械,1.05023543,,-25.77513329,5.91974261,46.94379369
002366,台海核电,3104065329,1235,非能源矿业,SZSE,钢铁,3.16592142,,-97.69617619,3.76532307,46.96045965
300169,天晟新材,2435102985,779,加工制造业,SZSE,特种工业品,0.94862081,,-36.14195696,3.76001222,46.97314658
688111,金山办公,160889000000,2824,科技服务,SSE,套装软件,0.01060974,147.91630938,16.12182881,23.2016377,46.97787889
600908,无锡银行,10853540484,1501,金融,SSE,地区银行,1.60766433,9.49047697,10.28671749,0.90804877,46.98031905
300630,普利制药,19915822302,848,健康科技,SZSE,药品:专业,0.41044424,45.58852046,24.84556404,10.03253854,46.98516326
300509,新美星,1870283945,820,制造业,SZSE,工业机械,0.33997806,30.86478739,10.17635671,3.140389,46.98630153
000791,甘肃电投,5574264677,1935,公用事业,SZSE,发电厂,1.38735618,11.82827103,7.12614848,0.81998579,47.01778951
688266,泽?制药,15873599854,413,健康科技,SSE,药品:专业,0.0538324,,-19.78590811,10.18467448,47.02115736
002578,闽发铝业,3144411040,1875,非能源矿业,SZSE,铝业,0.07650618,44.20190996,4.86133303,2.11689992,47.0305717
000809,铁岭新城,1575351494,157,金融,SZSE,房地产开发,0.36637039,,-1.97603828,0.52356162,47.03795778
300836,佰奥智能,1871717293,678,配送服务,SZSE,批发分销商,0.07387628,113.93005039,3.63755381,3.08070082,47.04451999
600070,浙江富润,3927085686,254,商业服务,SSE,杂项商业服务,0.30196028,,-15.16743908,1.64264723,47.05223882
600127,金健米业,5795302704,1350,非耐用消费品,SSE,食品：特色/糖果,1.31247319,241.99475066,3.3177372,8.0091732,47.05366736
601456,国联证券,27643705028.218967,1887,金融,SSE,投资银行/经纪商,2.68877321,59.88934993,5.41779585,2.9159231,47.06358947
601187,厦门银行,22749282452,2840,金融,SSE,大银行,5.90318927,,10.82949171,1.23449693,47.07284636
603269,海鸥股份,1184823645,895,制造业,SSE,建筑产品,0.44631522,18.23986195,8.24715881,1.38523033,47.08992702
002642,荣联科技,3016806232,798,科技服务,SZSE,IT服务,0.12525633,,-51.11542213,2.18584406,47.09038682
603919,金徽酒,18271505784,2168,非耐用消费品,SSE,饮料:酒精饮料,0.00848798,46.99282453,14.15626726,6.57660503,47.09376866
300979,华利集团,112965603561,,非耐用消费品,SZSE,服装/鞋类,0.26711866,,,20.22439937,47.09934906
601236,红塔证券,57295167113,1442,金融,SSE,投资银行/经纪商,0.30450219,42.09975584,8.15400847,3.39415822,47.12430855
603698,航天工程,8382883631.000001,607,制造业,SSE,工业机械,0.00008713,37.70296084,7.89106346,2.90002002,47.13253771
300483,首华燃气,4116591059.999999,443,耐用消费品,SZSE,五金工具,0.29432101,36.96133957,4.15685516,1.46865292,47.13464798
000631,顺发恒业,6711291535,615,金融,SZSE,房地产开发,0.09037163,38.50063532,2.92418849,1.10906136,47.13932776
