商品代码,说明,市场价值,员工数量,板块,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),aboveMa1,aboveMa2,maxChange
1142,SIBERIAN MINING,218976000.0,20.0,能源矿产,HKEX,煤炭,-1.34209616,,,,-1,-1,-1
919,MODERNHEALTHTEC,218885000.0,1087.0,消费者服务,HKEX,其他消费者服务,0.62253503,7.5625,14.43666543,1.4911578,-1,-1,-1
8150,SEAMLESS GREEN,217008000.0,72.0,其他,HKEX,其他,1.17147994,,-22.59003274,5.31177829,-1,-1,-1
2223,CASABLANCA,216597000.0,549.0,耐用消费品,HKEX,家居装修,0.09918007,13.48314607,3.88124997,0.50988819,-1,-1,-1
8627,ORANGE TOUR,216000000.0,,商业服务,HKEX,杂项商业服务,0.0,,-1.88328382,2.01012507,-1,-1,-1
1912,CONTEL,216000000.0,,配送服务,HKEX,电子经销商,0.23572859,13.7755102,6.53579235,,-1,-1,-1
1825,STERLING GP,216000000.0,2279.0,非耐用消费品,HKEX,服装/鞋类,5.1163516,,-68.3238915,3.81033023,-1,-1,-1
851,SHENG YUAN HLDG,213904000.0,,其他,HKEX,其他,-2.19959812,18.06451613,,,-1,-1,-1
6036,APEX ACE HLDG,210000000.0,,电子科技,HKEX,电子生产设备,1.49209628,,-1.77617735,0.71572203,-1,-1,-1
8103,HMVOD,209013000.0,24.0,科技服务,HKEX,IT服务,-0.48226459,,,,-1,-1,-1
1591,SHUN WO GROUP,208000000.0,,制造业,HKEX,电子设备,0.00038269,,-30.47479587,2.12505108,-1,-1,-1
3344,GTI HLDGS,207861000.0,,其他,HKEX,其他,-0.84685799,,,,-1,-1,-1
2263,FU SHEK FIN,207000000.0,16.0,金融,HKEX,投资银行/经纪商,0.17759198,,5.39255912,0.65409044,-1,-1,-1
1166,SOLARTECH INT'L,206584000.0,,制造业,HKEX,电子设备,0.18542106,,-8.25949376,,-1,-1,-1
8377,SHEN YOU HLDGS,206156000.0,157.0,加工制造业,HKEX,纺织品,0.10520084,,-35.41099001,3.05214966,-1,-1,-1
2086,HNA TECH INV,204522000.0,,金融,HKEX,金融集团,0.09532363,,-18.35066629,,-1,-1,-1
2108,K2 F&B,204000000.0,,消费者服务,HKEX,餐厅,1.10861106,16.55844156,3.19236082,,-1,-1,-1
352,FORTUNE SUN,201870000.0,,商业服务,HKEX,杂项商业服务,0.136388,820.0,0.54974489,,-1,-1,-1
8071,CH NETCOMTECH,201500000.0,88.0,科技服务,HKEX,互联网软件/服务,0.04548108,,-30.24459951,3.56255178,-1,-1,-1
3822,SAM WOO CONS,198240000.0,331.0,工业服务,HKEX,工程建设,0.13039245,7.61290323,4.17249466,0.28404304,-1,-1,-1
60,HK FOOD INV,192094000.0,43.0,配送服务,HKEX,食品经销商,0.06555735,,-2.65528259,0.31926276,-1,-1,-1
1637,SH GROUP HLDG,192000000.0,146.0,工业服务,HKEX,工程建设,0.04464037,6.83760684,10.87448482,0.74601349,-1,-1,-1
2122,KIDSLAND INTL,192000000.0,,金融,HKEX,金融集团,0.26498959,,-22.19452766,,-1,-1,-1
841,CASSAVA RES,190036000.0,250.0,配送服务,HKEX,食品经销商,0.78447257,,-0.59267414,0.22797579,-1,-1,-1
1793,WECON HOLDINGS,189600000.0,196.0,工业服务,HKEX,工程建设,0.0158053,3.97651007,17.9720686,0.6820929,-1,-1,-1
1173,VEEKO INT'L,188850000.0,1300.0,非耐用消费品,HKEX,服装/鞋类,2.38314618,,-62.15387835,0.53293541,-1,-1,-1
1676,SHENGHAI GROUP,188000000.0,,非耐用消费品,HKEX,食品：肉/鱼/乳制品,0.03959751,,-6.82410804,,-1,-1,-1
8062,EFT SOLUTIONS,187200000.0,,零售行业,HKEX,数码/电器商店,0.00731411,28.05755396,6.32685433,,-1,-1,-1
2663,KPA-BM HLDGS,186000000.0,193.0,工业服务,HKEX,工程建设,0.06489293,3.65566038,22.85385594,0.80215287,-1,-1,-1
1891,HENG HUP,184000000.0,,配送服务,HKEX,批发分销商,0.11664107,11.79487179,4.51952646,,-1,-1,-1
380,SOFTPOWER INT,183853000.0,168.0,配送服务,HKEX,批发分销商,0.31645231,9.13907285,5.54253178,0.32574059,-1,-1,-1
8219,HANVEY GROUP,182000000.0,,金融,HKEX,金融集团,2.69376224,,-50.98882285,4.57056755,-1,-1,-1
1027,CHINA JICHENG,181728000.0,,非耐用消费品,HKEX,消费杂货,0.18100768,,-7.733479,,-1,-1,-1
1884,EPRINT GROUP,181500000.0,312.0,商业服务,HKEX,商业印刷/表格,0.20954656,37.07865169,2.15852181,0.81081081,-1,-1,-1
1103,DASHENG AGR FIN,181471000.0,1444.0,非能源矿业,HKEX,建筑材料,-1.20861049,,-257.72413728,,-1,-1,-1
8612,WORLD SUPER,180000000.0,,金融,HKEX,金融/租赁,0.32524665,,-11.59296437,,-1,-1,-1
3893,CROSSTEC,178560000.0,37.0,零售行业,HKEX,专业商店,1.50697523,,-110.20472869,9.35143288,-1,-1,-1
197,HENG TAI,177906000.0,390.0,配送服务,HKEX,食品经销商,0.0117292,,-19.01101749,0.11694179,-1,-1,-1
510,CASH FIN SER GP,175094000.0,160.0,金融,HKEX,投资银行/经纪商,0.28843747,,-8.330082,0.37591322,-1,-1,-1
8430,C&N HOLDINGS,172800000.0,,运输,HKEX,空运/快递,0.28995401,,-3.84607441,1.48555708,-1,-1,-1
1737,A & S GROUP,171000000.0,427.0,运输,HKEX,航空公司,0.38680922,10.30120482,9.02039799,0.95068661,-1,-1,-1
1450,CENTURY SAGE,170763000.0,,科技服务,HKEX,套装软件,1.79269469,,-76.92813464,1.78067318,-1,-1,-1
3773,NNK,170150000.0,,金融,HKEX,金融集团,0.2488791,5.0245098,15.10499301,,-1,-1,-1
328,ALCO HOLDINGS,169963000.0,961.0,耐用消费品,HKEX,电子/电器,1.11049133,,-66.35466587,0.24936862,-1,-1,-1
1025,KNT HOLDINGS,169000000.0,,非耐用消费品,HKEX,服装/鞋类,0.77965347,,-60.25037569,2.84115744,-1,-1,-1
76,ELATE HOLDINGS,168159000.0,322.0,能源矿产,HKEX,成品油,0.00244754,7.27272727,0.78953323,0.05670944,-1,-1,-1
1671,TIANBAO ENERGY,164719000.0,,公用事业,HKEX,发电厂,0.38512676,8.36038961,5.54399483,,-1,-1,-1
1397,BAGUIO GREEN,163925000.0,5255.0,工业服务,HKEX,环境服务,0.53158474,3.19063005,19.5289203,0.56715389,-1,-1,-1
1130,CHINA ENV RES,162923000.0,65.0,配送服务,HKEX,批发分销商,0.11913669,,-7.76272483,0.2882779,-1,-1,-1
80,CNEWECON FUND,162760000.0,,其他,HKEX,投资信托/互惠基金,0.00108429,,-46.93432787,1.90733395,-1,-1,-1
725,PERENNIAL INT'L,159166000.0,,制造业,HKEX,电子设备,0.08338916,,-3.4594227,0.28977318,-1,-1,-1
8065,KML TECH,156975000.0,199.0,制造业,HKEX,电子设备,0.03692502,4.95552732,19.27619657,0.93871853,-1,-1,-1
8143,GF HEALTHCARE,155004000.0,233.0,加工制造业,HKEX,特种工业品,0.27502986,,-58.7158956,2.0280236,-1,-1,-1
2682,YUN LEE MARINE,151000000.0,,运输,HKEX,海运,0.00714124,,5.94517416,0.80511864,-1,-1,-1
8519,JIA GROUP,150659000.0,337.0,零售行业,HKEX,食品零售,2.7479395,,-75.28452585,6.01813685,-1,-1,-1
1621,VICO INTL HLDGS,150000000.0,34.0,金融,HKEX,金融集团,0.20893728,9.375,8.82802285,0.84851228,-1,-1,-1
567,DAISHOMICROLINE,149229000.0,44.0,电子科技,HKEX,电子元器件,0.68435553,,-34.19539638,0.80103919,-1,-1,-1
8123,SINOFORTUNE FIN,147230000.0,,金融,HKEX,投资银行/经纪商,0.01375492,,-18.60885137,0.71348104,-1,-1,-1
8200,SAU SAN TONG,147097000.0,272.0,非耐用消费品,HKEX,家庭/个人护理,0.01471145,,-4.66419783,0.17965515,-1,-1,-1
8547,PACIFIC LEGEND,144000000.0,,零售行业,HKEX,专业商店,0.36009246,,-39.56776081,,-1,-1,-1
1069,BOZZA DEVELOP,143315000.0,,非能源矿业,HKEX,林产品,2.73179964,,-84.52787223,0.99009901,-1,-1,-1
8269,WEALTH GLORY,142366000.0,50.0,金融,HKEX,投资银行/经纪商,0.15605593,,-20.982791,0.59212297,-1,-1,-1
544,DAIDO GROUP,142154000.0,,运输,HKEX,其他运输,3.75065721,,-40.31970434,1.61983471,-1,-1,-1
745,CN CULTURE GP,141328000.0,,商业服务,HKEX,广告/市场营销服务,0.0,,-58.78207049,0.89425442,-1,-1,-1
3919,GOLDENPOWER,140400000.0,,制造业,HKEX,电子设备,0.70137564,8.09128631,4.68412522,,-1,-1,-1
318,VONGROUP,140299000.0,30.0,金融,HKEX,金融集团,0.05735127,6.99233716,5.08424131,0.35822419,-1,-1,-1
1191,CHINA GEM HLDGS,140250000.0,,金融,HKEX,房地产开发,-2.82762373,,-143.20955194,,-1,-1,-1
1195,KINGWELL GROUP,138916000.0,87.0,电子科技,HKEX,电子元器件,0.0,,-10.79478555,1.01565806,-1,-1,-1
9938,WAH WO HOLDINGS,138000000.0,68.0,工业服务,HKEX,工程建设,0.03082181,8.96103896,16.16888148,0.5859375,-1,-1,-1
8028,TIMELESS,137831000.0,121.0,科技服务,HKEX,套装软件,0.12675539,,-73.81773567,3.22580645,-1,-1,-1
55,NEWAY GROUP,136965000.0,,商业服务,HKEX,商业印刷/表格,0.1607467,,-10.12247613,,-1,-1,-1
1872,GUAN CHAO HLDGS,136800000.0,79.0,零售行业,HKEX,专业商店,1.00384915,7.41463415,6.81723142,0.47741692,-1,-1,-1
1433,CIRTEK HLDGS,136000000.0,990.0,非耐用消费品,HKEX,服装/鞋类,0.23127483,340.0,0.86662317,0.57597832,-1,-1,-1
8321,TAI KAM HLDGS,135936000.0,42.0,工业服务,HKEX,工程建设,0.12426835,,-7.24743972,0.85293395,-1,-1,-1
248,HKC INT'L HOLD,132005000.0,100.0,金融,HKEX,金融集团,0.20638436,,-6.18802231,0.48076923,-1,-1,-1
1289,SUNLIT SCI,131840000.0,,制造业,HKEX,工业机械,0.04108884,48.35680751,0.37337685,,-1,-1,-1
1451,MS GROUP HLDGS,128000000.0,,制造业,HKEX,杂项制造,0.03285449,9.14285714,8.08906581,,-1,-1,-1
3878,VICON HOLDINGS,128000000.0,51.0,金融,HKEX,金融集团,0.41172719,5.85009141,7.01351884,0.40955282,-1,-1,-1
8250,SILK RD ENERGY,127374000.0,606.0,能源矿产,HKEX,煤炭,0.21542474,,-17.94319819,0.34771937,-1,-1,-1
1395,ELL ENV,127339000.0,,工业服务,HKEX,环境服务,0.06263661,,-1.43452588,0.36895633,-1,-1,-1
269,CRTG,126521000.0,479.0,运输,HKEX,其他运输,-1.9172405,,,,-1,-1,-1
1063,SUNCORP TECH,125985000.0,,电子科技,HKEX,电信设备,0.01669987,,-24.86253385,0.49400394,-1,-1,-1
736,CHINA PPT INV,125568000.0,38.0,金融,HKEX,房地产开发,0.25238814,,-11.695336,0.20757334,-1,-1,-1
8383,LINOCRAFT HLDGS,124000000.0,864.0,商业服务,HKEX,杂项商业服务,1.61286011,13.96396396,5.16056957,0.75935724,-1,-1,-1
1937,JIACHEN HOLDING,122000000.0,,制造业,HKEX,建筑产品,0.27198339,203.33333333,0.23806788,0.38038225,-1,-1,-1
8109,KIRIN GROUP,118737000.0,23.0,金融,HKEX,金融集团,17.54719899,,-131.56069541,2.34403173,-1,-1,-1
1049,CELESTIAL ASIA,117044000.0,,零售行业,HKEX,数码/电器商店,1.72997086,2.62776368,16.11966894,,-1,-1,-1
167,IDT INT'L,117000000.0,,电子科技,HKEX,电子设备/仪器,-0.45820154,,,,-1,-1,-1
913,UNITY INV HOLD,116650000.0,,金融,HKEX,投资银行/经纪商,0.0,,-17.13354443,0.42358853,-1,-1,-1
8436,TAKBO GROUP,114000000.0,173.0,非耐用消费品,HKEX,家庭/个人护理,0.08412786,6.19565217,8.69559056,0.51245168,-1,-1,-1
205,SEEC MEDIA,113766000.0,88.0,商业服务,HKEX,广告/市场营销服务,0.14444461,,-41.06427288,0.35552457,-1,-1,-1
1871,CHINA ORIENTED,112000000.0,,商业服务,HKEX,杂项商业服务,0.1916299,,3.21862132,,-1,-1,-1
8027,KPM HOLDING,112000000.0,75.0,制造业,HKEX,杂项制造,0.299536,,-28.36711773,1.06285739,-1,-1,-1
8659,YIK WO INTL,109200000.0,150.0,金融,HKEX,金融集团,0.03351066,4.67866324,19.24501435,0.708061,-1,-1,-1
8237,LINK HOLDINGS,104700000.0,,消费者服务,HKEX,酒店/度假村/游轮,1.00570964,,-13.32065992,,-1,-1,-1
8392,SATU HOLDINGS,101000000.0,,耐用消费品,HKEX,家居装修,0.04395716,,-18.52095525,2.54986115,-1,-1,-1
8052,LUK HING ENT,99360000.0,,消费者服务,HKEX,电影/娱乐,32.04604795,,-97.83137726,,-1,-1,-1
1175,FRESH EXP,98777400.0,104.0,非耐用消费品,HKEX,食品：多元化,0.16624079,,-16.2575509,0.150015,-1,-1,-1
1690,LAP KEI ENGRG,97920000.0,,工业服务,HKEX,工程建设,0.0,,-1.56183595,0.75955376,-1,-1,-1
1439,MOBILE INTERNET,97802500.0,586.0,加工制造业,HKEX,容器/包装,-8.32422687,,-224.59424473,2.80300039,-1,-1,-1
8147,MILLENNIUM PG,95858800.0,,电子科技,HKEX,航空航天 & 国防,0.57667494,,-37.67851717,2.37730061,-1,-1,-1
471,CMMB VISION,94805700.0,,消费者服务,HKEX,卫星电视,0.43449949,,-76.27552252,0.10979099,-1,-1,-1
8241,YING KEE TEA,93925000.0,71.0,零售行业,HKEX,食品零售,2.93121979,,-34.95737272,2.56359692,-1,-1,-1
8375,VERTICAL INT'L,92160000.0,,电子科技,HKEX,半导体,0.082028,96.0,0.84362064,,-1,-1,-1
2882,HKRH,91256500.0,1061.0,其他,HKEX,其他,-19.63373853,,,,-1,-1,-1
8645,NOMAD TECH,88200000.0,50.0,科技服务,HKEX,IT服务,0.0410667,,-0.32970487,0.89459591,-1,-1,-1
8315,GREATWALLE INC,83732900.0,586.0,商业服务,HKEX,杂项商业服务,5.15549856,,-333.73865245,,-1,-1,-1
243,QPL INT'L,81789600.0,780.0,电子科技,HKEX,半导体,0.15866871,,-12.23244808,0.20432704,-1,-1,-1
766,SINO PROSPER GP,80633700.0,61.0,金融,HKEX,金融/租赁,0.00351033,,-6.49508904,0.17175385,-1,-1,-1
768,UBA INVESTMENTS,80119000.0,,金融,HKEX,投资银行/经纪商,0.0,,-29.44758669,0.70659489,-1,-1,-1
8091,OOH HOLDINGS,75600000.0,,商业服务,HKEX,杂项商业服务,0.46079584,,-9.54613182,1.30922693,-1,-1,-1
8270,CHINA CBM,75210400.0,,能源矿产,HKEX,石油和天然气生产,0.74453887,,-24.77724013,0.45607297,-1,-1,-1
8173,UNION ASIA ENT,70820900.0,67.0,其他,HKEX,其他,0.95951355,11.15384615,,1.52551289,-1,-1,-1
8379,PRIME INTEL,70400000.0,70.0,电子科技,HKEX,计算机处理硬件,0.04371729,,-2.20966056,0.79307859,-1,-1,-1
8320,AEC GROUP,69191000.0,56.0,商业服务,HKEX,杂项商业服务,0.1424146,66.66666667,1.43616132,0.91608648,-1,-1,-1
8356,CNC HOLDINGS,68941000.0,218.0,工业服务,HKEX,工程建设,-0.97381092,,,,-1,-1,-1
8299,GRAND T G GOLD,67355100.0,65.0,电子科技,HKEX,计算机处理硬件,1.82710824,,-15.06136484,0.32877913,-1,-1,-1
8372,GBG HOLDINGS,64800000.0,33.0,配送服务,HKEX,医疗分销商,0.04909401,6.04477612,12.27692945,0.7323689,-1,-1,-1
1247,MIKO INTL,62582400.0,,非耐用消费品,HKEX,服装/鞋类,0.38165982,,-39.86912798,0.28399501,-1,-1,-1
8161,MEDINET GROUP,62400000.0,103.0,健康服务,HKEX,医疗/护理服务,0.39295778,,-17.1292436,1.63176503,-1,-1,-1
959,CENTURY ENT INT,61559000.0,,消费者服务,HKEX,博彩,33.14195822,,-282.35324541,6.07057038,-1,-1,-1
8275,BEAVER GROUP,60750000.0,98.0,工业服务,HKEX,工程建设,0.73037888,,-19.17719761,0.34910332,-1,-1,-1
8096,TASTY CONCEPTS,56000000.0,133.0,消费者服务,HKEX,餐厅,0.62753684,,-81.73555022,1.6080402,-1,-1,-1
904,CHINA GREEN,51852400.0,313.0,加工制造业,HKEX,农副产品,2.44661376,,-107.16394424,0.12932134,-1,-1,-1
724,RUIXIN INT'L,46209600.0,,电子科技,HKEX,电子元器件,-3.11056984,,,,-1,-1,-1
8121,GURU ONLINE,45014400.0,200.0,商业服务,HKEX,广告/市场营销服务,0.30800236,,-38.75487224,1.05263158,-1,-1,-1
310,PROSP INV HOLD,44818800.0,,金融,HKEX,投资经理,0.43775936,,-57.91705774,0.50401853,-1,-1,-1
8635,NOVACON TECH,43200000.0,,科技服务,HKEX,套装软件,0.10529768,3.82978723,11.19474545,0.42949177,-1,-1,-1
