商品代码,说明,市场价值,员工数量,部门,交易所,行业,债务股本比(MRQ),市盈率(TTM),股本回报率 (TTM),市净率(FY),RSI(14),accums,currents
002156,通富微电,31715109298.0,13594.0,电子科技,SZSE,半导体,0.7532936,57.31707078,6.39968886,3.31104317,61.3201285,4,-1
300448,浩云科技,5629989848.0,1163.0,科技服务,SZSE,IT服务,0.0292781,87.70226537,4.49667648,3.97160765,61.34436446,4,7
688611,杭州柯林,2961023149.0,203.0,电子科技,SSE,电子设备/仪器,0.0,,36.14834282,8.56777324,61.34978041,2,8
300742,越博动力,2080212192.9999995,475.0,制造业,SZSE,汽车零件：OEM,1.5046388,240.25385313,2.39275823,5.80820645,61.35293156,6,5
002896,中大力德,2031120071.0,1607.0,制造业,SZSE,工业机械,0.18945774,25.98111082,11.55974459,2.25467831,61.36305005,7,0
300062,中能电气,3030720047.0,967.0,制造业,SZSE,电子设备,0.82455687,57.07656613,6.81905417,3.80239891,61.39327788,10,2
600847,万里股份,1445500078.0,499.0,加工制造业,SSE,特种工业品,0.0,174.30683919,1.19767802,2.08001094,61.39896324,6,2
600525,长园集团,8291672055.999999,6469.0,制造业,SSE,杂项制造,1.02426915,38.86168911,5.0407815,1.90539632,61.41662388,9,0
600242,ST中昌,1246695815.0,125.0,运输,SSE,海运,1.27677197,47.97891037,4.61144283,2.3762066,61.43648397,6,2
300927,江天化学,2602489962.0,193.0,加工制造业,SZSE,化学品：特种,0.16692835,,13.67583673,4.84334879,61.44736995,9,-2
688630,芯?微装,9794464469.0,234.0,制造业,SSE,工业机械,0.10910694,137.86771297,19.04714439,23.97114534,61.45226251,5,5
603369,今世缘,66363051913.99999,3621.0,非耐用消费品,SSE,饮料:酒精饮料,0.02570886,37.03444553,21.25781725,8.0271317,61.45343663,7,2
900928,临港B股,45672343457.0832,604.0,金融,SSE,房地产开发,0.81828596,10.42595578,11.0947061,1.32021105,61.45815965,8,2
300515,三德科技,2081972412.0,503.0,健康科技,SZSE,医学专业,0.02219386,27.6492738,13.76668451,3.72839309,61.46490111,2,5
300643,万通智控,2504000092.0,1021.0,配送服务,SZSE,批发分销商,0.52720908,46.57738095,11.79043188,5.48060339,61.47285844,3,3
688157,松井股份,9902239932.0,432.0,加工制造业,SSE,特种工业品,0.03976892,103.21938268,12.56772326,9.04063197,61.48942969,9,5
600438,通威股份,182672820059.0,25549.0,加工制造业,SSE,农副产品,0.87680435,43.67197805,15.41130706,5.98115773,61.49487252,4,5
300648,星云股份,4565044265.0,1239.0,电子科技,SZSE,电子设备/仪器,0.39898051,53.39671392,10.49364444,7.11869227,61.50878261,3,2
300450,先导智能,86946212249.0,8215.0,制造业,SZSE,工业机械,0.50017316,97.461767,17.68931652,15.48455861,61.51083803,3,2
300641,正丹股份,4029984074.0,407.0,加工制造业,SZSE,化学品：多元化,0.25562704,58.13464236,4.9312829,2.96558632,61.52255195,11,8
300751,迈为股份,43081045903.0,1915.0,制造业,SZSE,建筑产品,0.14117195,90.1841042,22.9379966,22.44052656,61.5572647,5,11
600252,中恒集团,12159490865.0,3993.0,健康科技,SSE,药品:专业,0.20102216,20.68764569,8.85503593,1.7752219,61.57410727,4,-3
688456,有研粉材,3111873357.0,,非能源矿业,SSE,其他金属/矿物,0.03192401,,19.10791869,4.16950815,61.58084874,2,4
300611,美力科技,1850719458.0,1210.0,制造业,SZSE,金属加工,0.70980347,34.49725186,7.73642284,2.83362103,61.59718211,4,7
002545,东方铁塔,9579278193.0,1648.0,非能源矿业,SZSE,钢铁,0.20544709,30.83700441,4.01561153,1.22467546,61.60737453,13,2
300038,*ST数知,2554583262.0,1910.0,科技服务,SZSE,套装软件,0.70321835,,-120.31933244,0.9057971,61.60794982,4,5
600275,*ST昌鱼,1903051319.0,364.0,非耐用消费品,SSE,食品：多元化,0.0,,-30.17467128,46.87304173,61.60811459,7,5
002254,泰和新材,13482571585.0,1908.0,非耐用消费品,SZSE,服装/鞋类,0.42306707,33.70978953,12.7289872,3.89216549,61.60975243,7,8
002979,雷赛智能,9654215689.0,846.0,制造业,SZSE,电子设备,0.09563535,46.08407429,23.45222091,8.86995935,61.63631553,13,4
000532,华金资本,5284378880.0,648.0,科技服务,SZSE,互联网软件/服务,0.84168813,32.10471204,17.72565193,5.28533208,61.63921459,3,4
688689,银河微电,4904879865.0,1130.0,电子科技,SSE,半导体,0.07156232,,12.84232815,8.51234535,61.63975352,4,11
300986,志特新材,4751735977.0,2405.0,非能源矿业,SZSE,铝业,1.07607891,,27.78224405,6.87942782,61.64489503,2,4
601339,百隆东方,9698920691.0,16588.0,加工制造业,SSE,纺织品,0.61384052,18.80537296,6.37819519,1.22882472,61.64529775,5,5
002943,宇晶股份,1679999924.0,587.0,制造业,SZSE,工业机械,0.0616125,,-0.04295274,2.18664002,61.64722094,6,4
600843,上工申贝,2502465627.8232,3390.0,制造业,SSE,工业机械,0.43423542,26.80412371,5.66424937,1.50232051,61.68120653,6,-1
002345,潮宏基,4931245967.0,5242.0,耐用消费品,SZSE,其他消费特产,0.20374476,18.42017922,7.75136815,1.43498361,61.68267097,3,2
300504,天邑股份,4456440734.0,2540.0,电子科技,SZSE,计算机通讯,0.0550034,36.34952096,6.39978765,2.34614418,61.68326295,3,1
688278,特宝生物,15120754801.0,914.0,健康科技,SSE,生物科技,0.0297771,117.73835287,13.16549404,15.11473209,61.69127987,6,3
603677,奇精机械,2190368784.0,2546.0,制造业,SSE,汽车零件：OEM,0.41611199,33.46052245,6.10789673,2.11045843,61.69146125,4,2
300477,合纵科技,7506593556.0,1561.0,制造业,SZSE,电子设备,1.3488527,,-42.4807183,4.61877121,61.7135662,26,2
002675,东诚药业,17961577563.0,2000.0,健康科技,SZSE,药品:专业,0.3203442,43.72192736,9.23249816,4.01975569,61.73002255,6,3
002870,香山股份,3603415292.0,2511.0,制造业,SZSE,工业机械,1.0318126,33.50483742,13.84600391,4.43234427,61.76207396,24,9
300327,中颖电子,21112065323.0,361.0,电子科技,SZSE,半导体,0.0,92.89860566,21.9617805,19.83665509,61.76924418,2,-3
200530,冰山B,2650161671.930554,2487.0,制造业,SZSE,工业机械,0.22950573,25.61818035,1.44594301,0.35125072,61.7758806,6,2
300843,胜蓝股份,3901179954.0,2190.0,电子科技,SZSE,电子元器件,0.15120138,33.49527103,17.59341778,4.60217549,61.77961311,8,1
600418,江淮汽车,21545892299.0,16235.0,制造业,SSE,汽车零件：OEM,1.09063684,31.33259912,5.32227812,1.65064612,61.78109593,2,-3
603212,赛伍技术,11968299523.0,731.0,加工制造业,SSE,化学品：特种,0.62013428,69.00369004,12.20117354,6.3887667,61.78354637,4,2
300723,一品红,8745158402.0,940.0,健康科技,SZSE,药品:专业,0.41536776,35.01805167,16.80695244,5.90936455,61.79055132,3,4
688661,和林微纳,7535999756.0,,制造业,SSE,金属加工,0.0,122.73615244,46.65486371,46.43390415,61.8087206,5,6
300473,德尔股份,3061277358.0,4297.0,制造业,SZSE,汽车零件：OEM,0.87644915,,-19.40797105,1.33171116,61.8110236,4,3
002209,达 意 隆,1362803466.0,1294.0,制造业,SZSE,工业机械,0.60995318,42.02287778,5.25734212,2.18694289,61.81116153,20,1
600610,中毅达,9364707816.2334,756.0,制造业,SSE,工业机械,8.98931414,202.7027027,78.12134821,142.94222752,61.81562207,3,3
300796,贝斯美,2286100630.0,449.0,加工制造业,SZSE,化学品：农业,0.11921225,36.96376298,6.04937277,2.22566378,61.89689985,5,-3
002598,山东章鼓,2212080048.0,1103.0,制造业,SZSE,工业机械,0.2055021,25.15968772,9.95792127,2.5199302,61.89944376,16,4
002357,富临运业,1714785006.0,2252.0,制造业,SZSE,电子设备,0.4181792,18.39273705,7.45441774,1.37523916,61.90493174,2,6
300824,北鼎股份,5454565880.0,1114.0,耐用消费品,SZSE,电子/电器,0.12145768,50.79975704,20.78752689,8.25540764,61.91202957,8,3
000969,安泰科技,9039132485.0,5715.0,非能源矿业,SZSE,钢铁,0.28923386,58.96921017,3.35665118,1.96387889,61.91797434,14,7
603757,大元泵业,3496840094.0,1823.0,制造业,SSE,工业机械,0.01450456,15.79376929,18.03149491,2.77181433,61.92134029,4,2
688081,兴图新科,2280127919.0,518.0,科技服务,SSE,套装软件,0.0051297,86.27123364,3.74413255,3.1248424,61.92888098,3,-1
300345,华民股份,2766922787.0,306.0,制造业,SZSE,金属加工,0.0,233.08550186,2.38694327,5.53769519,61.94269822,5,3
002180,纳思达,34040675562.0,18001.0,电子科技,SZSE,电子元器件,0.89803108,124.09733516,3.68972246,4.17355783,61.9486977,6,3
600436,片仔癀,269079471069.00003,2526.0,健康科技,SSE,药品：其他,0.08986075,152.10940964,22.83357612,34.22457923,61.9501979,5,4
300189,神农科技,5222399902.0,183.0,加工制造业,SZSE,农副产品,0.01719721,,-11.70851908,5.62367678,61.95199815,8,3
300415,伊之密,8970021731.0,3014.0,制造业,SZSE,工业机械,0.58313291,20.78551642,29.59534769,5.79233074,61.96370978,5,6
688596,正帆科技,4778594785.0,846.0,商业服务,SSE,杂项商业服务,0.04030007,36.24513424,10.46979984,2.8030379,61.99837686,4,6
002232,启明信息,5225334422.0,1442.0,科技服务,SZSE,IT服务,0.0007821,40.83652618,10.27333294,4.0175907,62.00278449,11,4
688567,孚能科技,35128673597.0,3670.0,制造业,SSE,电子设备,0.2874971,,-4.8281997,3.48616806,62.00839251,4,1
600381,青海春天,4778674544.0,173.0,商业服务,SSE,广告/市场营销服务,0.0,,-14.01589577,2.30955401,62.01418882,3,4
002723,金莱特,3911903072.0,1201.0,制造业,SZSE,电子设备,0.31157632,118.73498799,5.40194151,6.12961891,62.01418906,3,2
002774,快意电梯,2124780008.0000005,1540.0,制造业,SZSE,建筑产品,0.05304633,50.47619048,3.96779665,1.95424126,62.02725857,11,-1
300873,海晨股份,5953333310.0,1332.0,运输,SZSE,空运/快递,0.04225694,,16.14037013,3.37490312,62.04844208,6,3
688678,福立旺,4167334305.000001,1425.0,制造业,SSE,金属加工,0.0357285,35.16676565,12.08063624,3.16629933,62.06295309,6,4
688098,申联生物,5530950165.0,298.0,健康科技,SSE,生物科技,0.0,51.29179331,8.02734318,3.96082596,62.08127005,8,1
603558,健盛集团,3528624884.0,8847.0,非耐用消费品,SSE,服装/鞋类,0.44831266,,-19.84229425,1.56757049,62.11037727,4,2
300282,三盛教育,1871532288.0,430.0,电子科技,SZSE,电子设备/仪器,0.0540012,,-34.0317765,1.0711363,62.11292662,5,3
300421,力星股份,3928449023.0,1043.0,制造业,SZSE,金属加工,0.06489047,44.48807854,7.4126082,3.32316409,62.13147143,3,6
688233,神工股份,8424000244.000001,209.0,电子科技,SSE,半导体,0.0,61.24229615,11.51530034,6.95137628,62.15614464,6,9
600301,*ST南化,1650739992.0,184.0,加工制造业,SSE,化学品：特种,0.0,236.36363636,2.12529148,4.9717066,62.15957296,17,1
000551,创元科技,3296662518.0,2658.0,电子科技,SZSE,电子设备/仪器,0.32517355,24.23529412,7.23912428,1.72032594,62.16969251,5,-1
300548,博创科技,6086078108.0,1160.0,电子科技,SZSE,电子生产设备,0.10945108,45.2304532,12.1053948,7.31661222,62.19464094,8,4
900947,振华B股,14099158342.4436,8702.0,制造业,SSE,卡车/建筑/农业机械,2.53439938,16.45349539,3.90929949,0.60977308,62.20311539,5,-1
300708,聚灿光电,10310039168.0,1161.0,电子科技,SZSE,半导体,2.06729408,280.98359836,4.1342423,11.58844097,62.2117391,3,2
300896,爱美客,164864154752.0,398.0,加工制造业,SZSE,化学品：特种,0.00473433,,16.93702997,36.36322809,62.21954663,5,9
002448,中原内配,3706980636.0,4458.0,制造业,SZSE,汽车零件：OEM,0.397202,21.38492872,6.35701238,1.34865809,62.24023908,18,7
002516,旷达科技,7507501082.0,2044.0,制造业,SZSE,汽车零件：OEM,0.04496244,34.80625425,6.12575638,2.20348685,62.24098043,2,-3
600641,万业企业,16266114199.0,423.0,金融,SSE,房地产开发,0.00483013,37.56503434,6.57732008,2.46523392,62.24867732,6,2
300195,长荣股份,2593593050.0,1599.0,制造业,SZSE,工业机械,0.88869681,,-1.81472685,0.96346473,62.26760802,2,7
002865,钧达股份,2840902034.0,1738.0,制造业,SZSE,汽车零件：OEM,0.45276836,72.20543807,3.66651786,2.58397622,62.28199152,7,4
688018,乐鑫科技,18586208679.0,449.0,电子科技,SSE,半导体,0.00857541,144.27860697,8.04154017,11.31359079,62.29167502,3,3
002478,常宝股份,4056465291.0,3343.0,非能源矿业,SZSE,钢铁,0.32957701,101.58730159,0.94308283,0.96267072,62.29544965,2,6
688662,富信科技,3335471852.0,,电子科技,SSE,半导体,0.04304424,44.87179368,48.81835556,,62.30690339,3,3
600338,西藏珠峰,13895994943.0,2007.0,配送服务,SSE,批发分销商,0.2430197,111.76470588,4.85635608,6.62976678,62.32119544,3,4
603529,爱玛科技,22217446971.0,,耐用消费品,SSE,机动车,1.7078003,,33.45774571,,62.32565508,2,-12
603908,牧高笛,1639240255.0,3190.0,耐用消费品,SSE,娱乐产品,0.84588617,29.95369242,11.92867204,3.72605464,62.32715523,2,5
002428,云南锗业,8457903812.0,1466.0,非能源矿业,SZSE,其他金属/矿物,0.33798231,229.20353982,2.54399706,5.81264868,62.32786089,2,0
000506,中润资源,2025258915.0,1472.0,金融,SZSE,房地产开发,1.00879045,,-67.57019074,3.78787879,62.33943741,2,1
002691,冀凯股份,1465399981.0,630.0,制造业,SZSE,卡车/建筑/农业机械,0.07948015,,-0.91165593,1.67509396,62.36104234,4,2
002645,华宏科技,9497874452.0,1932.0,制造业,SZSE,工业机械,0.06943492,27.13500749,12.19279476,3.12138532,62.36251554,5,2
688066,航天宏图,7201609941.0,1528.0,制造业,SSE,工业机械,0.12513889,60.60181805,9.67077093,5.3665355,62.37335736,4,3
688093,世华科技,6596199738.0,292.0,电子科技,SSE,电子生产设备,0.0,43.77853653,18.85369369,6.04051128,62.40321464,3,4
300430,诚益通,3306602084.0,1356.0,制造业,SZSE,工业机械,0.22815167,35.06044905,5.46384127,1.8776332,62.40734251,2,-2
300166,东方国信,13776068824.0,7847.0,科技服务,SZSE,IT服务,0.17109886,38.89794588,5.64298976,2.16628262,62.41008887,4,7
688551,科威尔,3841600037.0,299.0,电子科技,SSE,电子设备/仪器,0.03946876,,9.74494267,4.17030693,62.41926793,2,-1
605399,晨光新材,3948639832.0,721.0,加工制造业,SSE,化学品：特种,0.00242586,23.374359,20.28836955,3.48212111,62.42789429,6,-2
002580,圣阳股份,3354091761.0,1923.0,制造业,SZSE,电子设备,0.14555334,85.63151796,2.2088323,1.96116938,62.43465618,9,6
300316,晶盛机电,60782959760.0,2820.0,电子科技,SZSE,电子生产设备,0.23263186,60.45472219,19.67821489,11.60131529,62.44904692,5,10
600819,耀皮玻璃,4701322521.2616,2646.0,加工制造业,SSE,特种工业品,0.2358626,20.7743857,7.4441901,1.51505278,62.45024626,8,2
300637,扬帆新材,2272381253.0,876.0,加工制造业,SZSE,化学品：特种,0.54213388,50.52192067,5.88791536,2.98882587,62.45731481,2,7
300535,达威股份,1461763001.0,785.0,加工制造业,SZSE,化学品：多元化,0.11805952,19.95556173,9.31962585,1.77034324,62.4612007,2,5
002633,申科股份,1123499966.0,509.0,制造业,SZSE,工业机械,0.1534006,,-4.93307771,2.42507835,62.47621645,4,2
603893,瑞芯微,57068297299.0,759.0,电子科技,SSE,半导体,0.00436443,142.55780347,17.82412305,25.18573362,62.49527009,7,17
603501,韦尔股份,278529210610.0,3291.0,电子科技,SSE,半导体,0.65877249,82.66357887,30.37175376,23.73280881,62.50489245,7,5
300023,*ST宝德,3344409719.0,71.0,工业服务,SZSE,油田服务/设备,0.00253785,1856.14035088,0.36960304,6.88465918,62.51192137,6,9
900943,开开B股,1456151726.5548,592.0,非耐用消费品,SSE,服装/鞋类,0.04944895,59.91262102,2.50617438,1.44173289,62.52305525,12,1
300496,中科创达,67365492312.0,7375.0,科技服务,SZSE,套装软件,0.15354236,136.94623656,15.31688109,15.56954511,62.54877449,3,9
300835,龙磁科技,3214778335.0,1587.0,电子科技,SZSE,电子生产设备,0.10782063,37.49278991,12.14346683,3.84152888,62.57775744,2,3
002387,维信诺,14675024286.0,5745.0,商业服务,SZSE,杂项商业服务,0.39516322,4126.92307692,0.02439395,0.96597395,62.58536835,4,6
300583,赛托生物,2557000895.0,1110.0,健康科技,SZSE,药品:专业,0.57065571,,-9.34263291,1.55924507,62.59256677,4,3
600281,太化股份,2278800943.0,221.0,加工制造业,SSE,化学品：特种,0.0,49.71941639,9.0495845,4.32710153,62.59390806,3,2
688339,亿华通,19883820602.0,571.0,制造业,SSE,工业机械,0.10023776,,-0.33805604,8.74266155,62.60585952,13,1
300551,古鳌科技,5142467701.0,632.0,电子科技,SZSE,电子设备/仪器,0.02243346,253.94934426,3.40245222,8.2621792,62.63216429,7,-2
688268,华特气体,8766000366.0,922.0,加工制造业,SSE,化学品：特种,0.02507465,74.47242634,9.3644865,6.88545571,62.638779,8,4
300101,振芯科技,10052479958.0,832.0,电子科技,SZSE,电信设备,0.18292428,88.45401174,11.45297294,9.9186974,62.65541262,9,6
300428,立中集团,7796799988.0,8698.0,制造业,SZSE,金属加工,1.10917619,17.1120179,10.52854205,1.80019497,62.66097958,4,2
300270,中威电子,2085013214.0,173.0,电子科技,SZSE,电信设备,0.10748597,,-12.74150893,2.63044676,62.66426666,3,3
300332,天壕环境,4646218090.0,1634.0,公用事业,SZSE,可替代发电,0.52425358,60.92342342,2.3074796,1.34690362,62.6646474,11,3
600241,ST时万,2021855558.0,938.0,配送服务,SSE,批发分销商,0.24010142,,-0.63449166,2.02647096,62.67294529,2,-1
200771,杭汽轮Ｂ,7675427270.345339,3348.0,制造业,SZSE,工业机械,0.05269182,12.65916765,8.44292035,0.9470238,62.69847218,3,5
002832,比音勒芬,13911444856.0,2838.0,非耐用消费品,SZSE,服装/鞋类,0.21258682,25.43224668,22.70174689,5.66667391,62.70062977,5,13
600749,西藏旅游,2329528090.0,561.0,消费者服务,SSE,其他消费者服务,0.25433023,208.15109344,1.08357436,2.25339139,62.70949973,10,-1
002651,利君股份,11981245426.0,1419.0,制造业,SZSE,工业机械,0.01318035,50.57815846,10.10869263,5.06056827,62.71044385,13,5
300182,捷成股份,13170932125.0,840.0,耐用消费品,SZSE,电子/电器,0.25820588,,-17.03969359,2.10047046,62.74363181,2,0
300557,理工光科,1527544794.0,354.0,制造业,SZSE,电子设备,0.24364085,92.98543206,3.43280359,3.12645282,62.75836101,4,3
300373,扬杰科技,28922346406.0,2771.0,电子科技,SZSE,半导体,0.10288703,56.7195671,13.37504047,9.18051672,62.75941987,11,9
002050,三花智控,81746048584.0,13073.0,制造业,SZSE,工业机械,0.36313221,51.02040816,16.15368939,8.20751451,62.77030082,4,3
300163,先锋新材,1796459982.0,677.0,加工制造业,SZSE,容器/包装,0.08481399,89.38679245,3.4130046,3.00409794,62.77886665,4,4
002484,江海股份,12850964963.0,,电子科技,SZSE,电子元器件,0.10414521,31.38832998,11.10227997,3.28618224,62.79206676,3,4
002978,安宁股份,24416889755.0,1033.0,非能源矿业,SZSE,钢铁,0.03681957,28.16764537,24.96379531,6.0457186,62.79608136,5,9
600209,*ST罗顿,2146764560.0,229.0,商业服务,SSE,杂项商业服务,0.0,,-17.85244831,5.35133893,62.79800323,5,1
300441,鲍斯股份,6972625955.0,3072.0,制造业,SZSE,工业机械,0.42480385,44.10066007,11.480348,5.15148449,62.81094762,6,1
002644,佛慈制药,4575486855.0,1333.0,健康科技,SZSE,药品：其他,0.06391419,37.27121464,7.83693602,2.87556444,62.81698716,18,2
300717,华信新材,1617920044.0,378.0,加工制造业,SZSE,化学品：特种,0.0,46.07757364,5.82652501,2.6934879,62.83220163,6,2
300593,新雷能,10281843491.0,1780.0,制造业,SZSE,电子设备,0.3974924,60.97560976,22.31559054,13.19221559,62.83535698,3,14
000829,天音控股,8549338024.999999,3252.0,配送服务,SZSE,电子经销商,3.76769332,67.53036437,5.10697456,3.46364214,62.84172585,9,4
